marathon,age,ageRand,gender,clocktime,chiptime,split_10k,split_half,split_30k,split_40k
NYC_2011,34.0,34.43,M,256.0833,222.6167,49.6,104.78,149.9,209.77
NYC_2011,31.0,31.82,M,286.25,222.6167,51.22,105.63,151.78,209.07
NYC_2011,49.0,49.13,M,225.7167,222.6167,54.68,113.18,159.15,211.6
NYC_2011,37.0,37.32,M,225.65,222.6167,50.27,104.65,149.97,210.72
NYC_2011,50.0,50.68,M,226.2833,222.6333,49.13,103.88,149.47,207.65
NYC_2011,40.0,40.98,M,223.8167,222.6333,44.2,95.62,140.07,207.97
NYC_2011,40.0,40.53,M,225.1333,222.6333,49.1,105.12,151.53,209.98
NYC_2011,45.0,45.16,M,222.65,222.65,48.77,101.53,146.4,209.27
NYC_2011,57.0,57.01,F,224.4667,222.65,48.12,103.67,152.78,210.03
NYC_2011,29.0,29.51,F,224.8,222.65,51.35,107.85,156.65,211.25
NYC_2011,42.0,42.79,F,253.7667,222.65,52.12,109.95,157.67,211.85
NYC_2011,50.0,50.08,M,223.6833,222.6667,45.98,100.33,148.77,209.6
NYC_2011,38.0,38.98,M,255.5833,222.6667,52.65,109.8,155.5,210.3
NYC_2011,42.0,42.84,F,254.6167,222.6667,54.27,112.28,158.68,211.33
NYC_2011,45.0,45.63,M,255.4833,222.6667,53.73,111.95,157.83,211.5
NYC_2011,42.0,42.96,M,223.4,222.6667,46.38,105.87,151.33,211.22
NYC_2011,33.0,33.37,F,226.25,222.6667,49.38,106.93,154.88,210.85
NYC_2011,31.0,31.69,F,223.8833,222.6667,51.48,107.17,153.43,210.93
NYC_2011,30.0,30.81,F,225.1667,222.6667,49.4,106.23,152.97,210.35
NYC_2011,28.0,28.28,M,256.75,222.6833,53.78,110.27,155.68,210.53
NYC_2011,49.0,49.51,M,224.5667,222.6833,49.15,104.57,150.63,209.17
NYC_2011,51.0,51.19,F,253.3667,222.7,50.35,106.8,154.17,210.72
NYC_2011,39.0,39.96,M,258.2833,222.7,52.12,108.63,155.55,210.47
NYC_2011,23.0,23.07,M,225.25,222.7,47.9,100.68,145.42,208.47
NYC_2011,35.0,35.86,M,227.0,222.7,51.9,111.35,159.9,212.23
NYC_2011,34.0,34.12,M,225.6333,222.7,50.93,107.48,155.5,211.62
NYC_2011,47.0,47.57,F,223.7833,222.7167,49.27,104.58,151.93,209.62
NYC_2011,23.0,23.12,F,254.0667,222.7167,52.7,112.65,159.03,211.55
NYC_2011,31.0,31.46,M,224.25,222.7167,43.92,94.63,144.28,207.33
NYC_2011,50.0,50.26,M,224.7,222.7167,47.97,100.85,148.5,208.85
NYC_2011,63.0,63.56,M,224.5167,222.7167,50.57,107.95,155.67,210.88
NYC_2011,50.0,50.64,F,226.3667,222.7167,52.5,110.27,157.7,211.78
NYC_2011,22.0,22.23,M,224.5667,222.7167,50.83,107.88,154.53,211.25
NYC_2011,30.0,30.62,M,253.1667,222.7333,51.93,108.1,155.95,210.75
NYC_2011,42.0,42.35,M,225.6333,222.7333,49.42,103.2,148.63,208.23
NYC_2011,45.0,45.04,M,255.1667,222.7333,52.98,110.28,156.63,211.33
NYC_2011,21.0,21.9,M,255.05,222.7333,54.58,112.38,160.4,211.2
NYC_2011,55.0,55.89,M,256.65,222.7333,48.0,102.78,151.5,210.37
NYC_2011,40.0,40.43,M,225.0167,222.7333,51.3,110.85,157.0,210.77
NYC_2011,60.0,60.52,M,253.1833,222.75,51.95,108.17,155.93,210.75
NYC_2011,29.0,29.83,M,255.7833,222.75,50.77,106.68,152.67,210.97
NYC_2011,53.0,53.07,M,255.3,222.75,50.38,105.78,153.52,210.55
NYC_2011,23.0,23.95,M,255.2667,222.75,46.92,103.35,150.43,210.77
NYC_2011,34.0,34.8,M,285.55,222.75,51.48,106.88,153.73,210.03
NYC_2011,35.0,35.32,M,226.6667,222.75,51.68,109.93,156.65,211.03
NYC_2011,46.0,46.28,M,222.95,222.75,48.53,103.75,149.47,209.48
NYC_2011,31.0,31.43,F,284.45,222.75,53.13,109.82,157.12,211.48
NYC_2011,43.0,43.08,M,223.7167,222.7667,47.6,99.93,144.4,205.82
NYC_2011,47.0,47.05,M,255.0833,222.7667,52.45,110.63,157.53,211.57
NYC_2011,53.0,53.71,M,225.4,222.7667,49.8,107.47,155.52,210.5
NYC_2011,25.0,25.88,F,256.3,222.7833,51.63,109.22,155.3,210.8
NYC_2011,42.0,42.85,M,256.0167,222.7833,53.0,114.33,163.17,212.7
NYC_2011,44.0,44.75,M,222.7833,222.7833,0.0,0.0,0.0,0.0
NYC_2011,28.0,28.91,M,225.4167,222.7833,49.05,103.68,150.93,211.88
NYC_2011,40.0,40.6,M,255.1833,222.7833,48.95,102.5,149.92,210.68
NYC_2011,44.0,44.63,M,225.0333,222.8,52.48,110.13,157.35,211.63
NYC_2011,35.0,35.48,F,254.9333,222.8,51.23,108.97,156.07,211.02
NYC_2011,31.0,31.32,M,257.5667,222.8,50.78,104.8,152.2,210.58
NYC_2011,49.0,49.09,F,225.9,222.8,48.98,105.15,152.85,210.87
NYC_2011,34.0,34.8,M,222.9167,222.8,51.4,107.05,154.47,210.62
NYC_2011,47.0,47.63,M,223.4333,222.8167,44.25,97.12,142.75,209.58
NYC_2011,40.0,40.28,F,253.4167,222.8167,52.6,110.08,156.37,211.15
NYC_2011,47.0,47.2,M,222.9667,222.8333,47.95,105.08,153.3,211.1
NYC_2011,46.0,46.97,F,227.2667,222.8333,52.05,109.2,156.35,210.93
NYC_2011,37.0,37.79,M,254.85,222.85,55.2,114.38,160.97,212.3
NYC_2011,42.0,42.71,F,225.75,222.85,50.85,107.17,154.53,210.17
NYC_2011,35.0,35.51,M,224.5333,222.85,45.12,95.47,138.52,209.37
NYC_2011,42.0,42.48,F,224.65,222.85,48.3,104.17,152.33,210.85
NYC_2011,28.0,28.87,M,253.6167,222.85,49.6,106.48,154.68,210.02
NYC_2011,43.0,43.9,F,253.1,222.85,51.08,109.42,156.45,210.25
NYC_2011,27.0,27.85,M,255.2833,222.8667,53.28,110.27,155.68,210.3
NYC_2011,35.0,35.55,M,225.7,222.8667,47.05,100.67,148.3,208.9
NYC_2011,41.0,41.4,M,253.5833,222.8667,49.78,105.5,152.95,209.47
NYC_2011,49.0,49.18,M,253.35,222.8833,47.13,100.82,149.08,208.98
NYC_2011,42.0,42.65,M,223.5833,222.8833,52.07,108.93,156.65,211.43
NYC_2011,22.0,22.85,M,256.1833,222.8833,53.27,110.98,157.08,210.62
NYC_2011,22.0,22.12,M,256.1833,222.8833,53.25,110.97,157.08,210.62
NYC_2011,35.0,35.36,F,225.9,222.8833,47.12,101.37,149.62,209.55
NYC_2011,36.0,36.4,M,254.7,222.9,50.33,107.12,154.63,211.37
NYC_2011,36.0,36.02,F,257.6,222.9,52.88,111.22,157.95,211.72
NYC_2011,37.0,37.35,F,226.6667,222.9,50.63,108.07,155.17,211.33
NYC_2011,34.0,34.46,F,226.4167,222.9,51.97,109.3,156.07,210.78
NYC_2011,30.0,30.34,M,224.8667,222.9,52.7,112.15,159.07,211.62
NYC_2011,34.0,34.29,M,224.1667,222.9,49.18,107.03,155.05,210.97
NYC_2011,28.0,28.47,M,226.3333,222.9167,49.2,104.57,151.18,209.47
NYC_2011,36.0,36.56,M,225.0167,222.9167,50.47,107.9,155.58,209.73
NYC_2011,25.0,25.34,F,254.4833,222.9167,47.65,102.2,150.45,210.32
NYC_2011,39.0,39.06,M,227.0667,222.9167,51.13,107.77,153.4,209.8
NYC_2011,45.0,45.32,M,226.5,222.95,52.48,111.0,157.88,211.42
NYC_2011,24.0,24.45,F,253.7167,222.95,48.48,103.1,149.8,210.02
NYC_2011,32.0,32.45,M,225.3,222.9667,51.6,110.0,158.03,212.02
NYC_2011,46.0,46.7,M,227.1167,222.9667,51.1,108.17,155.12,210.67
NYC_2011,41.0,41.44,M,224.45,222.9667,49.05,104.23,150.95,210.85
NYC_2011,36.0,36.7,M,224.8333,222.9667,49.35,104.08,154.5,210.98
NYC_2011,38.0,38.75,F,253.6833,222.9667,51.28,108.1,155.97,211.32
NYC_2011,57.0,57.69,M,253.1833,222.9833,47.47,99.95,145.0,205.05
NYC_2011,52.0,52.52,M,224.4833,222.9833,48.55,102.92,148.9,209.48
NYC_2011,46.0,46.73,M,254.5167,222.9833,48.2,102.98,151.38,210.32
NYC_2011,28.0,28.19,F,225.0,222.9833,49.6,104.85,151.37,209.87
NYC_2011,52.0,52.76,F,224.2667,223.0,49.62,108.25,156.58,211.87
NYC_2011,28.0,28.35,M,253.3667,223.0,48.77,101.37,146.8,208.25
NYC_2011,30.0,30.22,F,226.45,223.0,48.58,103.15,154.68,211.27
NYC_2011,45.0,45.03,F,223.0,223.0,0.0,0.0,0.0,0.0
NYC_2011,34.0,34.37,M,224.9667,223.0167,49.07,104.4,151.12,210.87
NYC_2011,39.0,39.4,M,257.7667,223.0167,53.85,112.17,158.62,211.33
NYC_2011,37.0,37.85,M,224.9167,223.0167,47.6,101.15,145.43,208.42
NYC_2011,38.0,38.31,M,224.3833,223.0167,46.95,101.2,146.6,209.93
NYC_2011,39.0,39.07,M,253.5667,223.0167,51.35,108.22,156.48,212.22
NYC_2011,37.0,37.37,M,253.6833,223.0167,52.02,108.3,154.78,210.47
NYC_2011,49.0,49.08,M,224.6167,223.0167,49.13,104.97,152.38,210.63
NYC_2011,53.0,53.9,M,223.9333,223.0333,47.3,102.17,149.6,209.9
NYC_2011,45.0,45.83,M,256.1167,223.0333,51.5,105.63,151.73,209.33
NYC_2011,34.0,34.92,F,254.0167,223.0333,51.67,109.48,156.32,211.03
NYC_2011,36.0,36.6,M,223.4,223.0333,47.45,99.98,145.53,208.88
NYC_2011,46.0,46.34,M,253.8,223.0333,53.07,113.5,161.78,213.0
NYC_2011,30.0,30.83,F,226.0167,223.0333,48.95,103.92,151.53,209.65
NYC_2011,34.0,34.16,M,226.0167,223.0333,48.77,101.9,147.65,209.67
NYC_2011,35.0,35.03,M,283.45,223.0333,51.6,106.77,153.42,210.27
NYC_2011,46.0,46.28,M,224.9667,223.0333,47.28,102.98,150.58,209.77
NYC_2011,24.0,24.21,F,224.9833,223.05,48.92,105.08,152.27,210.3
NYC_2011,35.0,35.67,F,226.4167,223.05,52.22,110.55,157.98,211.53
NYC_2011,29.0,29.01,M,253.3,223.05,47.12,103.62,151.05,209.53
NYC_2011,41.0,41.42,M,225.5333,223.05,45.4,96.5,141.67,209.25
NYC_2011,52.0,52.1,M,225.2333,223.0667,50.6,108.77,157.12,211.3
NYC_2011,48.0,48.88,M,223.35,223.0667,42.05,92.35,142.17,208.3
NYC_2011,50.0,50.81,F,225.2333,223.0667,50.6,108.77,157.12,211.28
NYC_2011,36.0,36.94,M,225.0833,223.0833,47.78,101.68,147.47,211.43
NYC_2011,42.0,42.85,F,224.1833,223.1,48.12,104.05,151.77,211.05
NYC_2011,25.0,25.79,M,226.6,223.1,52.33,108.85,155.85,210.62
NYC_2011,29.0,29.64,M,225.4167,223.1,52.13,110.12,156.38,210.78
NYC_2011,33.0,33.49,M,225.3667,223.1,46.23,98.15,144.32,210.0
NYC_2011,41.0,41.49,M,253.55,223.1,51.83,110.92,157.78,211.33
NYC_2011,47.0,47.53,F,283.2333,223.1,48.88,105.8,152.92,211.33
NYC_2011,42.0,42.59,M,255.1333,223.1167,51.83,109.62,155.72,210.93
NYC_2011,62.0,62.33,M,223.9167,223.1167,49.6,105.15,152.08,210.1
NYC_2011,43.0,43.36,M,225.45,223.1167,48.93,105.52,153.05,210.63
NYC_2011,42.0,42.66,M,226.15,223.1167,48.62,102.0,148.7,209.2
NYC_2011,28.0,28.71,M,253.6833,223.1167,45.88,98.3,146.15,209.27
NYC_2011,36.0,36.1,F,225.1667,223.1333,52.15,108.52,155.12,210.32
NYC_2011,43.0,43.37,M,227.4833,223.1333,48.68,105.43,153.15,210.03
NYC_2011,28.0,28.85,M,256.1667,223.1333,53.08,110.42,154.22,209.98
NYC_2011,64.0,64.23,M,254.4667,223.1333,49.02,103.7,149.67,209.1
NYC_2011,38.0,38.87,M,253.6667,223.1333,55.67,114.57,161.28,213.53
NYC_2011,49.0,49.37,M,225.2333,223.15,55.37,113.72,160.77,212.9
NYC_2011,29.0,29.81,F,223.6167,223.15,46.1,100.82,148.2,209.35
NYC_2011,40.0,40.54,F,225.6333,223.15,50.32,105.78,152.05,209.55
NYC_2011,46.0,46.74,M,253.7833,223.15,51.97,111.0,157.78,211.27
NYC_2011,42.0,42.3,M,223.8833,223.15,42.28,90.77,134.07,209.57
NYC_2011,50.0,50.61,F,225.4667,223.15,50.07,108.43,155.32,210.95
NYC_2011,35.0,35.08,F,256.3833,223.1667,52.75,109.82,155.62,210.67
NYC_2011,51.0,51.08,M,223.3167,223.1667,42.13,90.67,141.18,211.05
NYC_2011,53.0,53.95,M,224.5,223.1667,46.55,101.12,149.7,210.97
NYC_2011,51.0,51.97,M,224.9167,223.1667,49.63,105.97,153.35,210.73
NYC_2011,22.0,22.65,M,224.9667,223.1667,50.37,105.6,151.35,210.05
NYC_2011,48.0,48.41,M,227.0167,223.1667,48.27,102.82,150.08,210.08
NYC_2011,38.0,38.58,F,253.45,223.1833,52.4,111.7,158.23,211.53
NYC_2011,52.0,52.96,F,224.25,223.1833,46.7,102.2,150.72,210.65
NYC_2011,29.0,30.0,M,223.9833,223.1833,47.42,102.77,150.65,210.13
NYC_2011,39.0,39.69,M,253.55,223.1833,49.03,104.87,151.9,210.03
NYC_2011,46.0,46.56,M,255.1,223.1833,50.15,105.53,153.2,210.93
NYC_2011,38.0,38.36,M,227.3,223.1833,49.0,104.27,151.55,210.68
NYC_2011,52.0,52.42,M,225.2667,223.1833,49.25,105.57,153.33,211.18
NYC_2011,31.0,31.89,M,254.0667,223.1833,50.82,107.18,153.25,209.68
NYC_2011,45.0,45.55,M,253.95,223.1833,51.97,108.57,155.13,210.05
NYC_2011,45.0,45.69,M,254.1,223.2,50.02,108.43,159.05,212.62
NYC_2011,46.0,46.15,M,226.4667,223.2,50.8,107.53,154.97,210.97
NYC_2011,24.0,24.8,F,253.55,223.2,47.22,102.83,150.48,209.7
NYC_2011,34.0,34.32,M,255.8167,223.2167,53.48,110.97,157.82,212.08
NYC_2011,46.0,46.16,M,253.8833,223.2167,48.73,105.73,152.13,209.65
NYC_2011,29.0,29.7,F,255.0833,223.2167,52.9,110.25,157.7,211.63
NYC_2011,48.0,48.93,M,255.4833,223.2333,51.73,108.23,153.7,210.53
NYC_2011,56.0,56.38,M,226.6333,223.2333,50.95,110.18,158.87,212.53
NYC_2011,60.0,60.96,M,226.1667,223.25,50.85,108.52,156.67,211.75
NYC_2011,40.0,40.97,M,223.25,223.25,0.0,0.0,0.0,0.0
NYC_2011,38.0,38.36,F,226.2333,223.25,52.22,112.3,159.85,212.28
NYC_2011,23.0,23.34,F,256.0667,223.2667,53.75,111.97,157.87,211.52
NYC_2011,33.0,33.16,M,225.0833,223.2667,46.8,100.78,146.92,210.13
NYC_2011,44.0,44.41,F,285.1167,223.2667,52.33,109.83,155.85,211.0
NYC_2011,32.0,32.37,F,288.2667,223.2667,50.75,106.1,154.1,211.23
NYC_2011,37.0,37.88,M,254.8833,223.2833,51.98,110.02,155.92,211.67
NYC_2011,36.0,36.26,M,224.2,223.2833,48.75,105.33,151.3,209.97
NYC_2011,40.0,40.63,F,224.3833,223.2833,51.05,109.17,156.55,211.85
NYC_2011,42.0,42.85,M,224.6167,223.2833,47.83,102.88,149.28,211.53
NYC_2011,53.0,53.99,M,224.8,223.2833,49.92,106.33,154.63,210.62
NYC_2011,36.0,36.66,M,258.1667,223.3,54.65,115.87,160.07,211.38
NYC_2011,53.0,53.62,M,224.0,223.3,46.88,101.27,150.0,210.58
NYC_2011,33.0,33.42,F,227.6833,223.3,50.48,107.75,155.38,211.72
NYC_2011,37.0,37.45,M,226.7,223.3,49.42,104.35,151.33,210.4
NYC_2011,44.0,44.98,M,226.9333,223.3167,50.53,107.63,154.57,210.93
NYC_2011,42.0,42.84,M,224.8667,223.3167,46.95,100.77,147.95,210.57
NYC_2011,43.0,43.96,F,253.6333,223.3167,49.88,105.5,153.37,211.17
NYC_2011,47.0,47.01,M,223.4667,223.3167,42.18,91.45,138.62,207.28
NYC_2011,30.0,30.79,M,223.55,223.3167,40.03,87.02,130.72,208.83
NYC_2011,45.0,45.42,M,228.0167,223.3167,50.43,109.35,157.25,211.77
NYC_2011,32.0,32.44,F,255.3,223.3333,52.65,111.62,157.18,211.32
NYC_2011,28.0,28.97,M,224.9333,223.3333,44.23,94.47,138.28,205.53
NYC_2011,36.0,36.84,M,227.3,223.3333,49.62,104.37,150.65,210.65
NYC_2011,40.0,40.92,M,225.9667,223.35,45.03,97.12,144.65,210.52
NYC_2011,50.0,50.7,M,253.8833,223.35,50.08,106.78,154.3,210.55
NYC_2011,52.0,52.71,F,258.0,223.35,53.32,111.52,158.35,211.9
NYC_2011,39.0,39.95,M,227.6167,223.35,50.62,106.3,152.18,211.5
NYC_2011,30.0,30.98,F,258.75,223.35,51.52,107.78,155.88,212.2
NYC_2011,62.0,62.89,M,256.6667,223.35,52.85,109.73,155.53,211.67
NYC_2011,46.0,46.13,F,224.05,223.35,46.5,102.62,150.23,209.53
NYC_2011,42.0,42.69,F,254.0,223.3667,51.88,109.47,156.9,211.68
NYC_2011,47.0,47.47,F,227.3,223.3667,52.12,110.23,157.9,211.98
NYC_2011,39.0,39.19,F,254.7833,223.3667,47.42,103.72,151.7,210.77
NYC_2011,36.0,36.02,M,256.8333,223.3833,47.9,102.3,150.55,210.33
NYC_2011,28.0,28.91,F,226.6333,223.3833,49.2,104.28,150.78,209.72
NYC_2011,41.0,41.31,M,253.75,223.4,48.32,105.42,153.72,211.17
NYC_2011,52.0,52.12,M,225.3167,223.4,53.9,113.0,159.55,212.4
NYC_2011,33.0,33.26,M,224.2667,223.4,46.37,99.37,145.48,208.27
NYC_2011,33.0,33.17,M,255.15,223.4,53.02,110.97,157.73,212.4
NYC_2011,41.0,41.69,M,254.4833,223.4,51.37,108.8,155.73,211.52
NYC_2011,29.0,29.63,M,226.6,223.4,49.57,103.47,148.98,209.72
NYC_2011,39.0,39.29,M,258.0,223.4,53.5,113.43,162.33,212.95
NYC_2011,50.0,50.87,F,226.1333,223.4,49.6,105.33,153.03,211.0
NYC_2011,31.0,31.92,M,253.75,223.4167,48.93,104.63,151.52,211.12
NYC_2011,53.0,53.45,M,225.9833,223.4167,52.67,110.57,157.9,212.42
NYC_2011,30.0,30.51,M,227.5333,223.4167,51.4,109.8,155.6,211.47
NYC_2011,45.0,45.19,M,253.8833,223.4167,51.7,110.9,160.07,212.53
NYC_2011,30.0,30.72,M,253.8,223.4333,50.33,106.18,152.18,210.92
NYC_2011,32.0,32.13,M,224.3167,223.4333,48.87,103.77,149.12,209.9
NYC_2011,47.0,47.21,M,224.7833,223.4333,51.4,109.23,156.87,211.83
NYC_2011,40.0,40.8,M,224.7333,223.4333,51.82,107.28,154.42,211.07
NYC_2011,58.0,58.5,M,227.3333,223.45,48.08,104.8,154.03,211.65
NYC_2011,33.0,33.3,M,224.2667,223.45,45.17,100.03,151.6,211.4
NYC_2011,23.0,23.52,M,254.3333,223.45,46.12,99.63,149.75,210.63
NYC_2011,39.0,39.64,F,254.4667,223.45,50.03,0.0,0.0,0.0
NYC_2011,33.0,33.1,F,226.5833,223.45,50.9,107.75,154.05,211.77
NYC_2011,34.0,34.2,M,254.6833,223.45,50.28,107.2,153.63,211.25
NYC_2011,40.0,40.46,M,226.9833,223.45,54.05,112.27,159.33,211.85
NYC_2011,42.0,42.36,M,255.95,223.45,52.65,108.47,154.77,210.53
NYC_2011,29.0,29.73,M,226.2167,223.45,49.5,105.62,152.3,211.75
NYC_2011,42.0,42.38,F,226.65,223.4667,50.47,107.35,152.33,210.97
NYC_2011,44.0,44.89,F,224.9833,223.4667,48.27,103.58,151.4,210.38
NYC_2011,54.0,54.87,M,227.1167,223.4667,49.15,104.02,148.93,210.63
NYC_2011,32.0,32.93,F,227.6333,223.4667,52.78,111.35,158.72,212.15
NYC_2011,39.0,39.74,M,225.6167,223.4667,50.85,107.87,153.58,210.67
NYC_2011,62.0,62.65,M,225.7667,223.4667,50.27,106.18,154.27,211.28
NYC_2011,38.0,38.18,M,227.7667,223.4667,52.97,110.33,156.83,210.92
NYC_2011,43.0,43.24,M,226.5,223.4667,49.53,104.68,151.73,211.5
NYC_2011,42.0,42.33,F,226.3667,223.4667,51.23,108.9,156.8,211.65
NYC_2011,47.0,47.95,M,225.1333,223.4833,49.45,105.3,152.9,211.92
NYC_2011,22.0,22.06,M,255.9833,223.4833,51.83,106.02,152.8,211.28
NYC_2011,54.0,54.44,M,225.7667,223.4833,50.3,107.08,154.77,211.3
NYC_2011,47.0,47.42,M,255.9,223.4833,49.83,105.08,152.83,210.53
NYC_2011,27.0,27.16,F,224.8667,223.5,45.85,99.17,146.83,209.22
NYC_2011,55.0,55.2,M,225.25,223.5,47.8,100.67,145.07,210.55
NYC_2011,46.0,46.86,F,226.6667,223.5,50.48,107.37,152.35,210.98
NYC_2011,53.0,53.3,M,223.5,223.5,51.95,107.85,153.93,211.68
NYC_2011,41.0,41.62,M,283.8667,223.5,51.83,109.35,156.35,211.87
NYC_2011,30.0,30.99,M,227.2167,223.5,51.92,109.53,156.48,211.72
NYC_2011,32.0,32.78,M,224.2333,223.5,44.97,95.22,141.92,207.92
NYC_2011,51.0,51.96,M,225.3667,223.5167,48.35,104.42,151.2,209.4
NYC_2011,32.0,32.26,M,225.8667,223.5167,51.58,110.0,158.03,212.03
NYC_2011,35.0,35.65,M,254.6,223.5167,54.47,113.68,160.22,212.97
NYC_2011,44.0,44.23,M,223.5333,223.5167,45.02,97.75,148.03,210.48
NYC_2011,44.0,44.2,M,226.65,223.5333,51.5,109.32,157.4,212.27
NYC_2011,26.0,26.99,M,225.6,223.5333,46.78,98.02,145.07,209.35
NYC_2011,31.0,31.02,M,253.85,223.5333,50.53,106.55,152.07,212.12
NYC_2011,38.0,38.42,M,256.0,223.5333,52.38,110.28,156.3,211.3
NYC_2011,37.0,37.43,M,253.9833,223.5333,48.57,104.2,151.32,210.28
NYC_2011,41.0,41.25,M,259.5,223.5333,50.87,105.88,151.62,211.45
NYC_2011,41.0,41.4,M,223.9167,223.5333,47.35,100.5,145.35,208.75
NYC_2011,42.0,42.85,F,257.0333,223.5333,53.53,111.5,157.98,212.5
NYC_2011,44.0,44.84,F,255.45,223.55,52.13,109.47,157.27,212.38
NYC_2011,36.0,36.41,M,226.6167,223.55,49.9,107.32,154.15,211.52
NYC_2011,32.0,32.13,M,227.9,223.5667,50.0,105.42,152.37,210.73
NYC_2011,41.0,41.49,M,253.9667,223.5667,48.95,103.57,0.0,0.0
NYC_2011,36.0,36.56,F,254.15,223.5667,51.57,106.97,153.88,212.1
NYC_2011,50.0,50.71,F,254.9667,223.5667,48.85,106.22,154.08,210.73
NYC_2011,32.0,32.91,M,255.1667,223.5667,53.33,113.0,159.72,211.55
NYC_2011,52.0,52.3,F,224.45,223.5667,49.38,105.72,151.9,209.9
NYC_2011,37.0,37.93,M,227.05,223.5667,47.48,99.92,144.37,208.08
NYC_2011,35.0,35.76,M,255.4833,223.5833,48.52,99.08,143.68,203.88
NYC_2011,35.0,35.45,F,256.3167,223.5833,51.68,108.8,155.78,212.23
NYC_2011,60.0,60.4,M,224.4667,223.5833,49.38,105.72,151.9,209.9
NYC_2011,53.0,53.63,M,226.3333,223.5833,50.08,105.02,152.3,212.53
NYC_2011,44.0,44.53,M,224.65,223.5833,49.78,106.15,153.68,210.7
NYC_2011,52.0,52.76,M,225.6333,223.5833,51.25,108.17,155.08,211.32
NYC_2011,20.0,20.08,M,254.5667,223.5833,44.23,97.42,148.78,211.3
NYC_2011,45.0,45.18,F,255.8833,223.5833,52.08,108.03,155.63,211.53
NYC_2011,45.0,45.73,M,259.9167,223.6,51.23,108.23,155.4,211.47
NYC_2011,29.0,29.32,F,226.6667,223.6,50.68,107.6,154.82,211.42
NYC_2011,64.0,64.59,M,225.1667,223.6,51.13,108.28,155.12,210.5
NYC_2011,28.0,28.76,F,225.7,223.6,52.35,108.97,154.92,211.03
NYC_2011,51.0,51.31,M,253.8833,223.6,44.2,95.68,143.07,209.6
NYC_2011,39.0,39.22,M,254.1333,223.6,51.73,109.88,157.62,212.03
NYC_2011,28.0,28.04,M,284.05,223.6,47.73,103.02,152.72,210.92
NYC_2011,28.0,28.78,M,256.4,223.6167,53.0,111.4,159.08,212.47
NYC_2011,41.0,41.58,F,226.4167,223.6167,48.15,103.92,152.08,210.82
NYC_2011,45.0,45.39,M,287.85,223.6167,54.75,110.98,158.17,212.33
NYC_2011,28.0,28.29,M,224.4333,223.6167,51.27,108.98,156.88,212.12
NYC_2011,37.0,37.68,M,225.7,223.6167,48.42,102.72,147.7,207.8
NYC_2011,41.0,41.3,M,227.65,223.6333,55.7,115.7,162.08,213.22
NYC_2011,46.0,46.91,M,255.9,223.6333,51.28,107.95,154.38,210.82
NYC_2011,19.0,19.54,M,256.2667,223.6333,53.92,114.77,161.92,212.98
NYC_2011,25.0,25.39,M,224.0,223.6333,42.7,95.32,144.58,209.87
NYC_2011,47.0,47.01,M,225.8833,223.6333,47.1,100.42,149.18,211.3
NYC_2011,40.0,40.23,F,288.25,223.6333,55.23,111.97,158.92,213.08
NYC_2011,35.0,35.62,F,255.3333,223.6333,50.83,108.8,154.98,211.02
NYC_2011,52.0,52.37,M,224.5,223.6333,42.17,94.53,143.52,208.28
NYC_2011,38.0,38.16,M,225.9667,223.6333,48.83,104.48,150.0,210.3
NYC_2011,51.0,51.82,M,225.95,223.6333,48.85,103.07,151.27,211.23
NYC_2011,42.0,42.94,M,225.6167,223.6333,49.12,104.17,153.08,210.7
NYC_2011,42.0,42.95,M,223.6667,223.65,50.92,109.65,156.82,211.95
NYC_2011,38.0,38.97,F,227.5,223.65,52.15,109.5,156.8,211.95
NYC_2011,28.0,28.94,M,224.4167,223.65,44.52,98.6,148.57,210.9
NYC_2011,35.0,35.55,M,283.8833,223.65,47.73,102.45,149.75,210.97
NYC_2011,53.0,53.27,M,227.5667,223.65,50.92,107.62,154.07,208.12
NYC_2011,45.0,46.0,M,224.2167,223.65,46.95,102.5,148.82,209.75
NYC_2011,62.0,62.25,M,225.0833,223.65,50.15,106.85,154.47,211.83
NYC_2011,42.0,42.73,M,225.5833,223.65,48.5,102.7,148.37,208.42
NYC_2011,36.0,36.29,M,226.8,223.65,50.85,107.82,156.17,211.25
NYC_2011,52.0,52.34,F,226.8,223.65,50.98,109.47,157.07,212.02
NYC_2011,25.0,25.6,M,224.4,223.6667,48.5,104.32,151.88,210.68
NYC_2011,53.0,53.23,M,227.1833,223.6667,50.13,106.2,152.57,210.43
NYC_2011,34.0,34.86,M,225.35,223.6667,47.68,102.08,149.82,210.2
NYC_2011,40.0,40.4,M,226.8833,223.6667,52.5,110.9,157.77,211.25
NYC_2011,46.0,46.57,M,258.3,223.6667,55.1,112.6,157.9,211.5
NYC_2011,54.0,54.93,M,226.05,223.6833,48.65,103.9,151.82,210.63
NYC_2011,42.0,42.14,M,254.3,223.6833,48.12,104.37,150.78,210.17
NYC_2011,48.0,48.26,M,224.3167,223.6833,44.1,96.48,144.07,208.33
NYC_2011,37.0,37.44,M,254.4667,223.6833,49.07,103.9,149.63,207.8
NYC_2011,32.0,32.38,M,224.5333,223.6833,45.07,100.25,148.8,211.02
NYC_2011,31.0,31.33,M,225.5833,223.7,52.23,110.48,157.23,211.47
NYC_2011,33.0,33.5,F,258.1833,223.7,53.4,112.62,159.7,212.67
NYC_2011,53.0,53.35,F,225.5167,223.7,49.1,107.03,155.33,212.22
